customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment
8317,35,2,0.0,4,2,3,423,Regular Customer
8318,281,1,0.0,1,1,3,113,At Risk Customer
8319,271,2,0.0,1,2,3,123,At Risk Customer
8320,11,3,389.97,5,4,3,543,Potential Loyalist
8321,186,1,1230.16,1,1,4,114,At Risk Customer
8322,80,3,0.0,3,4,3,343,Regular Customer
8323,27,3,0.0,4,4,3,443,Potential Loyalist
8324,58,3,5046.5199999999995,4,4,5,445,Potential Loyalist
8325,144,1,0.0,2,1,3,213,At Risk Customer
8326,107,2,7153.35,3,2,5,325,Regular Customer
8327,82,5,4247.0599999999995,3,5,5,355,Regular Customer
8328,188,2,745.77,1,2,4,124,At Risk Customer
8329,3,5,0.0,5,5,3,553,Potential Loyalist
8330,184,1,2293.24,1,1,4,114,At Risk Customer
8331,64,3,1409.88,3,4,4,344,Regular Customer
8332,23,2,3381.7,5,2,5,525,Regular Customer
8333,109,2,2551.71,2,2,5,225,At Risk Customer
8334,38,3,0.0,4,4,3,443,Potential Loyalist
8335,169,2,0.0,2,2,3,223,At Risk Customer
8336,286,2,0.0,1,2,3,123,At Risk Customer
8337,91,4,4229.2,3,5,5,355,Regular Customer
8338,16,5,4820.48,5,5,5,555,High Value Customer
8339,283,2,0.0,1,2,3,123,At Risk Customer
8340,10,4,2735.21,5,5,5,555,High Value Customer
8341,78,6,4810.91,3,5,5,355,Regular Customer
8342,109,3,0.0,2,4,3,243,At Risk Customer
8343,64,3,0.0,3,4,3,343,Regular Customer
8344,41,2,0.0,4,2,3,423,Regular Customer
8345,103,5,5525.43,3,5,5,355,Regular Customer
8346,87,5,2766.34,3,5,5,355,Regular Customer
8347,59,4,1873.3,4,5,4,454,Potential Loyalist
8348,89,5,1433.37,3,5,4,354,Regular Customer
8349,10,2,0.0,5,2,3,523,Regular Customer
8350,227,3,0.0,1,4,3,143,At Risk Customer
8351,67,2,0.0,3,2,3,323,Regular Customer
8352,278,1,0.0,1,1,3,113,At Risk Customer
8353,54,3,661.66,4,4,3,443,Potential Loyalist
8354,22,3,1709.72,5,4,4,544,Potential Loyalist
8355,30,2,0.0,4,2,3,423,Regular Customer
8356,10,2,500.76,5,2,3,523,Regular Customer
8359,124,3,533.12,2,4,3,243,At Risk Customer
8360,305,2,1413.61,1,2,4,124,At Risk Customer
8361,199,2,1512.3,1,2,4,124,At Risk Customer
8362,27,2,0.0,4,2,3,423,Regular Customer
8363,20,7,2826.15,5,5,5,555,High Value Customer
8364,189,1,0.0,1,1,3,113,At Risk Customer
8365,39,3,1254.16,4,4,4,444,Potential Loyalist
8366,100,1,0.0,3,1,3,313,Regular Customer
8367,307,2,445.64,1,2,3,123,At Risk Customer
8368,125,4,1494.77,2,5,4,254,At Risk Customer
8369,114,4,1541.6,2,5,4,254,At Risk Customer
8370,105,2,0.0,3,2,3,323,Regular Customer
8371,136,1,0.0,2,1,3,213,At Risk Customer
8372,26,3,0.0,5,4,3,543,Potential Loyalist
8373,22,2,4449.76,5,2,5,525,Regular Customer
8374,170,2,0.0,2,2,3,223,At Risk Customer
8375,59,2,1009.08,4,2,4,424,Regular Customer
8376,22,6,3116.76,5,5,5,555,High Value Customer
8377,55,7,5287.29,4,5,5,455,Potential Loyalist
8378,50,5,0.0,4,5,3,453,Potential Loyalist
8379,16,8,6343.4400000000005,5,5,5,555,High Value Customer
8380,337,1,0.0,1,1,3,113,At Risk Customer
8381,355,1,3119.76,1,1,5,115,At Risk Customer
8383,59,1,0.0,4,1,3,413,Regular Customer
8384,163,1,2970.6,2,1,5,215,At Risk Customer
8385,110,2,0.0,2,2,3,223,At Risk Customer
8386,91,4,1956.24,3,5,4,354,Regular Customer
8387,93,1,0.0,3,1,3,313,Regular Customer
8388,15,3,559.57,5,4,3,543,Potential Loyalist
8389,7,2,172.62,5,2,3,523,Regular Customer
8390,310,2,0.0,1,2,3,123,At Risk Customer
8391,339,1,356.0,1,1,3,113,At Risk Customer
8392,185,2,849.1,1,2,4,124,At Risk Customer
8393,86,3,2315.84,3,4,4,344,Regular Customer
8394,17,4,0.0,5,5,3,553,Potential Loyalist
8395,145,2,0.0,2,2,3,223,At Risk Customer
8396,41,4,2087.94,4,5,4,454,Potential Loyalist
8398,47,5,0.0,4,5,3,453,Potential Loyalist
8399,62,3,5679.92,3,4,5,345,Regular Customer
8400,62,2,0.0,3,2,3,323,Regular Customer
8401,182,1,0.0,2,1,3,213,At Risk Customer
8402,73,3,3047.6,3,4,5,345,Regular Customer
8403,79,2,0.0,3,2,3,323,Regular Customer
8404,35,3,1205.43,4,4,4,444,Potential Loyalist
8405,89,2,0.0,3,2,3,323,Regular Customer
8406,33,4,332.05,4,5,3,453,Potential Loyalist
8407,24,3,0.0,5,4,3,543,Potential Loyalist
8408,12,6,2694.22,5,5,5,555,High Value Customer
8409,10,2,0.0,5,2,3,523,Regular Customer
8411,355,1,0.0,1,1,3,113,At Risk Customer
8412,64,1,644.06,3,1,3,313,Regular Customer
8414,102,1,0.0,3,1,3,313,Regular Customer
8415,15,1,0.0,5,1,3,513,Regular Customer
8416,2,1,0.0,5,1,3,513,Regular Customer
8417,33,3,3586.6,4,4,5,445,Potential Loyalist
8418,59,2,1131.79,4,2,4,424,Regular Customer
8419,49,5,0.0,4,5,3,453,Potential Loyalist
8421,158,4,7162.7,2,5,5,255,At Risk Customer
8422,257,1,0.0,1,1,3,113,At Risk Customer
8423,208,1,1148.1,1,1,4,114,At Risk Customer
8425,307,1,2831.48,1,1,5,115,At Risk Customer
8426,88,4,0.0,3,5,3,353,Regular Customer
8427,5,5,578.45,5,5,3,553,Potential Loyalist
8428,83,3,3418.56,3,4,5,345,Regular Customer
8429,16,2,2268.96,5,2,4,524,Regular Customer
8430,39,6,1989.15,4,5,4,454,Potential Loyalist
8431,70,2,1156.05,3,2,4,324,Regular Customer
8432,194,2,0.0,1,2,3,123,At Risk Customer
8433,9,6,957.02,5,5,4,554,Potential Loyalist
8434,49,3,0.0,4,4,3,443,Potential Loyalist
8435,3,4,8343.869999999999,5,5,5,555,High Value Customer
8436,69,4,0.0,3,5,3,353,Regular Customer
8437,4,1,775.08,5,1,4,514,Regular Customer
8438,62,5,0.0,3,5,3,353,Regular Customer
8439,159,3,2060.77,2,4,4,244,At Risk Customer
8440,46,3,0.0,4,4,3,443,Potential Loyalist
8441,49,1,0.0,4,1,3,413,Regular Customer
8442,55,2,877.52,4,2,4,424,Regular Customer
8443,74,3,0.0,3,4,3,343,Regular Customer
8444,168,3,0.0,2,4,3,243,At Risk Customer
8445,11,2,2208.34,5,2,4,524,Regular Customer
8446,29,5,1526.76,4,5,4,454,Potential Loyalist
8447,327,2,1223.2,1,2,4,124,At Risk Customer
8448,236,2,2907.24,1,2,5,125,At Risk Customer
8450,23,5,1441.74,5,5,4,554,Potential Loyalist
8451,74,2,0.0,3,2,3,323,Regular Customer
8452,57,5,1298.49,4,5,4,454,Potential Loyalist
8453,43,3,4193.09,4,4,5,445,Potential Loyalist
8454,1,4,2570.53,5,5,5,555,High Value Customer
8455,34,4,2611.74,4,5,5,455,Potential Loyalist
8456,175,2,0.0,2,2,3,223,At Risk Customer
8457,77,4,0.0,3,5,3,353,Regular Customer
8458,242,2,0.0,1,2,3,123,At Risk Customer
8459,23,2,256.5,5,2,3,523,Regular Customer
8460,123,4,1505.1599999999999,2,5,4,254,At Risk Customer
8461,70,1,2957.64,3,1,5,315,Regular Customer
8462,42,2,0.0,4,2,3,423,Regular Customer
8463,306,1,0.0,1,1,3,113,At Risk Customer
8464,42,3,2416.21,4,4,5,445,Potential Loyalist
8465,259,2,1026.18,1,2,4,124,At Risk Customer
8466,16,2,0.0,5,2,3,523,Regular Customer
8467,340,1,0.0,1,1,3,113,At Risk Customer
8468,228,1,0.0,1,1,3,113,At Risk Customer
8469,78,4,0.0,3,5,3,353,Regular Customer
8470,197,1,0.0,1,1,3,113,At Risk Customer
8471,328,2,0.0,1,2,3,123,At Risk Customer
8472,215,3,0.0,1,4,3,143,At Risk Customer
8473,67,2,0.0,3,2,3,323,Regular Customer
8474,80,2,0.0,3,2,3,323,Regular Customer
8475,278,1,0.0,1,1,3,113,At Risk Customer
8476,107,1,1177.25,3,1,4,314,Regular Customer
8477,101,2,3485.94,3,2,5,325,Regular Customer
8478,278,4,0.0,1,5,3,153,At Risk Customer
8479,258,1,4037.22,1,1,5,115,At Risk Customer
8480,97,1,0.0,3,1,3,313,Regular Customer
8481,131,4,1359.36,2,5,4,254,At Risk Customer
8482,31,2,0.0,4,2,3,423,Regular Customer
8483,139,1,1608.1,2,1,4,214,At Risk Customer
8484,202,1,0.0,1,1,3,113,At Risk Customer
8487,17,4,1353.2,5,5,4,554,Potential Loyalist
8488,37,4,0.0,4,5,3,453,Potential Loyalist
8489,75,2,0.0,3,2,3,323,Regular Customer
8490,120,4,2438.69,2,5,5,255,At Risk Customer
8491,1,5,641.31,5,5,3,553,Potential Loyalist
8493,153,3,0.0,2,4,3,243,At Risk Customer
8494,34,1,0.0,4,1,3,413,Regular Customer
8495,267,1,0.0,1,1,3,113,At Risk Customer
8496,234,1,0.0,1,1,3,113,At Risk Customer
8497,151,1,0.0,2,1,3,213,At Risk Customer
8498,93,4,1381.46,3,5,4,354,Regular Customer
8499,11,5,5686.5,5,5,5,555,High Value Customer
8500,126,3,0.0,2,4,3,243,At Risk Customer
8501,104,5,1883.69,3,5,4,354,Regular Customer
8502,7,3,0.0,5,4,3,543,Potential Loyalist
8503,61,3,465.46,4,4,3,443,Potential Loyalist
8504,61,1,0.0,4,1,3,413,Regular Customer
8505,84,5,3055.39,3,5,5,355,Regular Customer
8506,353,1,0.0,1,1,3,113,At Risk Customer
8507,53,4,1832.87,4,5,4,454,Potential Loyalist
8508,62,2,0.0,3,2,3,323,Regular Customer
8509,110,1,189.03,2,1,3,213,At Risk Customer
8510,190,2,1105.66,1,2,4,124,At Risk Customer
8511,107,2,0.0,3,2,3,323,Regular Customer
8512,67,4,3782.55,3,5,5,355,Regular Customer
8513,150,5,0.0,2,5,3,253,At Risk Customer
8514,171,1,0.0,2,1,3,213,At Risk Customer
8515,22,4,3550.8,5,5,5,555,High Value Customer
8516,36,3,0.0,4,4,3,443,Potential Loyalist
8517,179,2,0.0,2,2,3,223,At Risk Customer
8518,48,4,0.0,4,5,3,453,Potential Loyalist
8519,65,2,0.0,3,2,3,323,Regular Customer
8520,25,2,0.0,5,2,3,523,Regular Customer
8521,61,3,1906.36,4,4,4,444,Potential Loyalist
8522,151,3,0.0,2,4,3,243,At Risk Customer
8523,304,1,0.0,1,1,3,113,At Risk Customer
8524,70,5,0.0,3,5,3,353,Regular Customer
8525,3,4,1629.86,5,5,4,554,Potential Loyalist
8526,26,3,1161.24,5,4,4,544,Potential Loyalist
8527,97,3,1299.31,3,4,4,344,Regular Customer
8528,38,3,2383.85,4,4,5,445,Potential Loyalist
8529,91,2,619.92,3,2,3,323,Regular Customer
8530,65,1,0.0,3,1,3,313,Regular Customer
8531,108,3,5049.22,2,4,5,245,At Risk Customer
8533,43,7,3440.16,4,5,5,455,Potential Loyalist
8534,183,5,5044.07,1,5,5,155,At Risk Customer
8535,48,3,3574.05,4,4,5,445,Potential Loyalist
8536,39,2,0.0,4,2,3,423,Regular Customer
8537,13,2,0.0,5,3,3,533,Potential Loyalist
8538,116,3,2521.33,2,4,5,245,At Risk Customer
8539,93,3,0.0,3,4,3,343,Regular Customer
8540,94,2,0.0,3,3,3,333,Regular Customer
8541,23,3,769.54,5,4,4,544,Potential Loyalist
8542,23,4,1311.94,5,5,4,554,Potential Loyalist
8543,183,4,0.0,1,5,3,153,At Risk Customer
8544,106,3,0.0,3,4,3,343,Regular Customer
8545,8,2,2476.46,5,3,5,535,Potential Loyalist
8546,165,2,3048.68,2,3,5,235,At Risk Customer
8547,198,1,269.49,1,1,3,113,At Risk Customer
8549,16,3,0.0,5,4,3,543,Potential Loyalist
8550,73,2,0.0,3,3,3,333,Regular Customer
8551,33,2,0.0,4,3,3,433,Potential Loyalist
8552,29,3,4360.83,4,4,5,445,Potential Loyalist
8553,349,2,3504.67,1,3,5,135,At Risk Customer
8554,61,4,1425.75,4,5,4,454,Potential Loyalist
8555,209,1,0.0,1,1,3,113,At Risk Customer
8556,221,3,317.38,1,4,3,143,At Risk Customer
8557,185,5,425.09,1,5,3,153,At Risk Customer
8558,107,5,1949.77,3,5,4,354,Regular Customer
8559,58,2,0.0,4,3,3,433,Potential Loyalist
8560,90,4,0.0,3,5,3,353,Regular Customer
8561,31,3,0.0,4,4,3,443,Potential Loyalist
8562,152,1,1920.3,2,1,4,214,At Risk Customer
8563,82,2,5281.4,3,3,5,335,Regular Customer
8564,110,3,0.0,2,4,3,243,At Risk Customer
8565,321,1,0.0,1,1,3,113,At Risk Customer
8566,25,3,0.0,5,4,3,543,Potential Loyalist
8567,47,4,852.8,4,5,4,454,Potential Loyalist
8568,80,2,0.0,3,3,3,333,Regular Customer
8569,55,4,0.0,4,5,3,453,Potential Loyalist
8570,121,2,0.0,2,3,3,233,At Risk Customer
8572,9,1,2339.99,5,1,4,514,Regular Customer
8573,68,2,1965.52,3,3,4,334,Regular Customer
8574,202,4,1228.97,1,5,4,154,At Risk Customer
8575,251,2,1024.64,1,3,4,134,At Risk Customer
8577,115,4,1363.78,2,5,4,254,At Risk Customer
8578,46,4,0.0,4,5,3,453,Potential Loyalist
8579,46,3,0.0,4,4,3,443,Potential Loyalist
8580,273,2,0.0,1,3,3,133,At Risk Customer
8581,255,1,0.0,1,1,3,113,At Risk Customer
8582,54,2,0.0,4,3,3,433,Potential Loyalist
8583,61,9,725.88,4,5,3,453,Potential Loyalist
8584,34,8,2063.11,4,5,4,454,Potential Loyalist
8585,113,3,1133.7,2,4,4,244,At Risk Customer
8586,102,2,4753.72,3,3,5,335,Regular Customer
8588,12,4,429.02,5,5,3,553,Potential Loyalist
8589,131,1,222.62,2,1,3,213,At Risk Customer
8590,226,2,0.0,1,3,3,133,At Risk Customer
8591,30,5,0.0,4,5,3,453,Potential Loyalist
8592,143,2,0.0,2,3,3,233,At Risk Customer
8593,188,4,1393.39,1,5,4,154,At Risk Customer
8594,259,1,0.0,1,1,3,113,At Risk Customer
8595,226,3,3399.54,1,4,5,145,At Risk Customer
8596,340,2,1619.06,1,3,4,134,At Risk Customer
8597,43,6,3589.02,4,5,5,455,Potential Loyalist
8598,46,3,0.0,4,4,3,443,Potential Loyalist
8599,311,1,0.0,1,1,3,113,At Risk Customer
8600,24,3,0.0,5,4,3,543,Potential Loyalist
8601,303,1,0.0,1,1,3,113,At Risk Customer
8602,69,3,0.0,3,4,3,343,Regular Customer
8603,332,1,5573.31,1,1,5,115,At Risk Customer
8604,37,3,2045.2,4,4,4,444,Potential Loyalist
8605,47,2,2349.79,4,3,5,435,Potential Loyalist
8606,44,3,0.0,4,4,3,443,Potential Loyalist
8607,37,1,0.0,4,1,3,413,Regular Customer
8608,28,5,11392.83,4,5,5,455,Potential Loyalist
8609,50,4,761.8,4,5,4,454,Potential Loyalist
8610,192,1,206.4,1,1,3,113,At Risk Customer
8611,58,3,5016.35,4,4,5,445,Potential Loyalist
8612,88,2,0.0,3,3,3,333,Regular Customer
8613,73,5,4117.28,3,5,5,355,Regular Customer
8614,144,5,1475.46,2,5,4,254,At Risk Customer
8615,154,5,2043.3,2,5,4,254,At Risk Customer
8616,19,3,402.05,5,4,3,543,Potential Loyalist
8617,262,2,633.84,1,3,3,133,At Risk Customer
8618,36,3,0.0,4,4,3,443,Potential Loyalist
8619,54,2,0.0,4,3,3,433,Potential Loyalist
8620,43,1,0.0,4,1,3,413,Regular Customer
8621,133,6,0.0,2,5,3,253,At Risk Customer
8622,327,2,1243.98,1,3,4,134,At Risk Customer
8623,212,2,0.0,1,3,3,133,At Risk Customer
8624,221,1,1983.42,1,1,4,114,At Risk Customer
8625,5,3,860.52,5,4,4,544,Potential Loyalist
8626,288,1,0.0,1,1,3,113,At Risk Customer
8627,155,1,0.0,2,1,3,213,At Risk Customer
8628,39,5,1378.9,4,5,4,454,Potential Loyalist
8629,159,3,4782.21,2,4,5,245,At Risk Customer
8630,32,4,321.92,4,5,3,453,Potential Loyalist
8631,33,1,0.0,4,1,3,413,Regular Customer
8632,7,2,599.67,5,3,3,533,Potential Loyalist
8633,51,3,228.21,4,4,3,443,Potential Loyalist
8634,68,6,3000.21,3,5,5,355,Regular Customer
8635,283,1,0.0,1,1,3,113,At Risk Customer
8636,125,3,3314.53,2,4,5,245,At Risk Customer
8637,215,2,0.0,1,3,3,133,At Risk Customer
8638,37,7,1292.67,4,5,4,454,Potential Loyalist
8639,202,2,0.0,1,3,3,133,At Risk Customer
8640,8,4,0.0,5,5,3,553,Potential Loyalist
8641,142,2,293.78,2,3,3,233,At Risk Customer
8642,103,5,1284.44,3,5,4,354,Regular Customer
8643,19,4,0.0,5,5,3,553,Potential Loyalist
8644,244,2,3074.87,1,3,5,135,At Risk Customer
8645,166,2,0.0,2,3,3,233,At Risk Customer
8646,24,3,3080.44,5,4,5,545,Potential Loyalist
8647,156,5,0.0,2,5,3,253,At Risk Customer
8648,65,2,3620.26,3,3,5,335,Regular Customer
8649,127,2,0.0,2,3,3,233,At Risk Customer
8650,117,2,1225.52,2,3,4,234,At Risk Customer
8651,36,8,6519.0599999999995,4,5,5,455,Potential Loyalist
8652,7,1,0.0,5,1,3,513,Regular Customer
8653,199,5,3744.0,1,5,5,155,At Risk Customer
8654,70,5,247.18,3,5,3,353,Regular Customer
8655,36,4,773.69,4,5,4,454,Potential Loyalist
8656,6,2,0.0,5,3,3,533,Potential Loyalist
8657,121,1,0.0,2,1,3,213,At Risk Customer
8658,177,2,0.0,2,3,3,233,At Risk Customer
8659,85,3,1051.56,3,4,4,344,Regular Customer
8660,171,3,303.18,2,4,3,243,At Risk Customer
8661,224,2,0.0,1,3,3,133,At Risk Customer
8662,14,5,0.0,5,5,3,553,Potential Loyalist
8663,89,2,0.0,3,3,3,333,Regular Customer
8664,53,2,1122.73,4,3,4,434,Potential Loyalist
8665,66,5,0.0,3,5,3,353,Regular Customer
8666,83,3,0.0,3,4,3,343,Regular Customer
8667,94,4,687.1899999999999,3,5,3,353,Regular Customer
8668,70,4,1320.7,3,5,4,354,Regular Customer
8670,48,4,192.56,4,5,3,453,Potential Loyalist
8672,6,2,0.0,5,3,3,533,Potential Loyalist
8673,225,2,0.0,1,3,3,133,At Risk Customer
8674,33,2,419.8,4,3,3,433,Potential Loyalist
8675,98,3,0.0,3,4,3,343,Regular Customer
8676,6,1,0.0,5,1,3,513,Regular Customer
8677,198,2,2762.84,1,3,5,135,At Risk Customer
8678,101,2,0.0,3,3,3,333,Regular Customer
8679,18,4,3688.9,5,5,5,555,High Value Customer
8681,19,3,2696.42,5,4,5,545,Potential Loyalist
8682,6,3,5531.929999999999,5,4,5,545,Potential Loyalist
8684,126,2,1411.34,2,3,4,234,At Risk Customer
8685,58,6,1055.11,4,5,4,454,Potential Loyalist
8686,76,7,3010.2799999999997,3,5,5,355,Regular Customer
8687,121,4,0.0,2,5,3,253,At Risk Customer
8688,62,5,700.49,3,5,3,353,Regular Customer
8689,181,3,0.0,2,4,3,243,At Risk Customer
8690,8,2,0.0,5,3,3,533,Potential Loyalist
8691,200,1,0.0,1,1,3,113,At Risk Customer
8692,20,1,0.0,5,1,3,513,Regular Customer
8693,25,3,0.0,5,4,3,543,Potential Loyalist
8694,40,4,2245.58,4,5,4,454,Potential Loyalist
8695,150,3,0.0,2,4,3,243,At Risk Customer
8696,10,2,0.0,5,3,3,533,Potential Loyalist
8697,101,1,0.0,3,1,3,313,Regular Customer
8698,105,3,0.0,3,4,3,343,Regular Customer
8699,77,4,1432.62,3,5,4,354,Regular Customer
8700,205,2,0.0,1,3,3,133,At Risk Customer
8701,4,2,0.0,5,3,3,533,Potential Loyalist
8702,69,2,0.0,3,3,3,333,Regular Customer
8703,364,1,0.0,1,1,3,113,At Risk Customer
8704,110,4,0.0,2,5,3,253,At Risk Customer
8705,264,1,0.0,1,1,3,113,At Risk Customer
8706,241,3,0.0,1,4,3,143,At Risk Customer
8707,47,3,4850.2,4,4,5,445,Potential Loyalist
8708,39,9,5309.18,4,5,5,455,Potential Loyalist
8709,206,2,321.04,1,3,3,133,At Risk Customer
8710,189,5,551.11,1,5,3,153,At Risk Customer
8711,131,3,3403.38,2,4,5,245,At Risk Customer
8712,62,4,1549.83,3,5,4,354,Regular Customer
8713,46,2,0.0,4,3,3,433,Potential Loyalist
8714,14,5,0.0,5,5,3,553,Potential Loyalist
8715,273,3,2696.56,1,4,5,145,At Risk Customer
8716,56,4,142.61,4,5,3,453,Potential Loyalist
8717,132,2,0.0,2,3,3,233,At Risk Customer
8718,30,1,0.0,4,1,3,413,Regular Customer
8719,20,2,0.0,5,3,3,533,Potential Loyalist
8720,31,2,0.0,4,3,3,433,Potential Loyalist
8721,31,2,0.0,4,3,3,433,Potential Loyalist
8722,355,1,720.51,1,1,3,113,At Risk Customer
8723,82,2,0.0,3,3,3,333,Regular Customer
8724,344,1,0.0,1,1,3,113,At Risk Customer
8725,144,3,0.0,2,4,3,243,At Risk Customer
8726,195,3,0.0,1,4,3,143,At Risk Customer
8727,2,3,2650.26,5,4,5,545,Potential Loyalist
8729,91,4,1410.47,3,5,4,354,Regular Customer
8730,20,2,2972.55,5,3,5,535,Potential Loyalist
8731,68,2,0.0,3,3,3,333,Regular Customer
8734,7,3,639.1,5,4,3,543,Potential Loyalist
8735,36,3,1335.54,4,4,4,444,Potential Loyalist
8736,73,2,2908.37,3,3,5,335,Regular Customer
8737,61,5,4190.45,4,5,5,455,Potential Loyalist
8738,28,2,2842.11,4,3,5,435,Potential Loyalist
8739,275,2,0.0,1,3,3,133,At Risk Customer
8740,1,8,521.32,5,5,3,553,Potential Loyalist
8741,166,3,622.52,2,4,3,243,At Risk Customer
8742,29,2,0.0,4,3,3,433,Potential Loyalist
8743,106,4,0.0,3,5,3,353,Regular Customer
8744,179,4,5100.64,2,5,5,255,At Risk Customer
8745,48,5,1771.88,4,5,4,454,Potential Loyalist
8746,253,2,0.0,1,3,3,133,At Risk Customer
8747,27,4,0.0,4,5,3,453,Potential Loyalist
8749,10,5,2386.46,5,5,5,555,High Value Customer
8750,18,4,4052.46,5,5,5,555,High Value Customer
8751,362,1,961.12,1,1,4,114,At Risk Customer
8753,161,2,0.0,2,3,3,233,At Risk Customer
8754,265,2,1185.87,1,3,4,134,At Risk Customer
8755,15,4,498.93,5,5,3,553,Potential Loyalist
8756,56,5,1859.51,4,5,4,454,Potential Loyalist
8757,112,1,0.0,2,1,3,213,At Risk Customer
8758,134,4,0.0,2,5,3,253,At Risk Customer
8761,49,2,509.3,4,3,3,433,Potential Loyalist
8762,120,3,0.0,2,4,3,243,At Risk Customer
8763,147,6,0.0,2,5,3,253,At Risk Customer
8764,2,1,0.0,5,1,3,513,Regular Customer
8765,200,1,0.0,1,1,3,113,At Risk Customer
8766,100,3,0.0,3,4,3,343,Regular Customer
8767,42,4,0.0,4,5,3,453,Potential Loyalist
8768,21,4,2304.68,5,5,4,554,Potential Loyalist
8769,27,3,330.88,4,4,3,443,Potential Loyalist
8770,32,5,0.0,4,5,3,453,Potential Loyalist
8771,81,1,496.95,3,1,3,313,Regular Customer
8772,44,4,6876.8099999999995,4,5,5,455,Potential Loyalist
8773,125,4,1260.34,2,5,4,254,At Risk Customer
8774,21,2,2742.25,5,3,5,535,Potential Loyalist
8775,47,2,903.06,4,3,4,434,Potential Loyalist
8776,36,4,2103.78,4,5,4,454,Potential Loyalist
8777,112,2,0.0,2,3,3,233,At Risk Customer
8778,285,1,0.0,1,1,3,113,At Risk Customer
8779,52,3,4196.82,4,4,5,445,Potential Loyalist
8780,227,1,0.0,1,1,3,113,At Risk Customer
8781,27,5,3952.1299999999997,4,5,5,455,Potential Loyalist
8782,62,4,1482.06,3,5,4,354,Regular Customer
8783,216,4,0.0,1,5,3,153,At Risk Customer
8784,319,2,3335.66,1,3,5,135,At Risk Customer
8785,43,3,1184.28,4,4,4,444,Potential Loyalist
8786,58,1,0.0,4,1,3,413,Regular Customer
8788,63,4,0.0,3,5,3,353,Regular Customer
8789,184,3,0.0,1,4,3,143,At Risk Customer
8790,311,1,0.0,1,1,3,113,At Risk Customer
8791,10,3,618.21,5,4,3,543,Potential Loyalist
8792,225,1,0.0,1,1,3,113,At Risk Customer
8793,123,4,0.0,2,5,3,253,At Risk Customer
8794,185,3,3869.36,1,4,5,145,At Risk Customer
8795,209,2,1354.32,1,3,4,134,At Risk Customer
8796,170,2,637.1,2,3,3,233,At Risk Customer
8798,293,1,0.0,1,1,3,113,At Risk Customer
8800,51,2,609.54,4,3,3,433,Potential Loyalist
8801,187,2,1935.4,1,3,4,134,At Risk Customer
8802,59,3,0.0,4,4,3,443,Potential Loyalist
8803,185,3,0.0,1,4,3,143,At Risk Customer
8804,144,3,0.0,2,4,3,243,At Risk Customer
8805,81,2,0.0,3,3,3,333,Regular Customer
8806,71,4,107.6,3,5,3,353,Regular Customer
8807,96,3,0.0,3,4,3,343,Regular Customer
8808,196,2,6869.81,1,3,5,135,At Risk Customer
8809,237,3,0.0,1,4,3,143,At Risk Customer
8810,117,2,0.0,2,3,3,233,At Risk Customer
8811,63,4,1674.1,3,5,4,354,Regular Customer
8812,12,2,0.0,5,3,3,533,Potential Loyalist
8813,10,5,0.0,5,5,3,553,Potential Loyalist
8814,237,1,0.0,1,1,3,113,At Risk Customer
8815,17,6,2769.81,5,5,5,555,High Value Customer
8817,61,5,2367.32,4,5,5,455,Potential Loyalist
8818,75,5,1002.8199999999999,3,5,4,354,Regular Customer
8819,232,2,0.0,1,3,3,133,At Risk Customer
8820,61,6,0.0,4,5,3,453,Potential Loyalist
8821,289,1,0.0,1,1,3,113,At Risk Customer
8822,80,1,0.0,3,1,3,313,Regular Customer
8823,21,7,4389.32,5,5,5,555,High Value Customer
8824,221,1,2766.2,1,1,5,115,At Risk Customer
8826,105,2,2952.3,3,3,5,335,Regular Customer
8827,79,2,0.0,3,3,3,333,Regular Customer
8828,11,2,0.0,5,3,3,533,Potential Loyalist
8829,89,3,185.95,3,4,3,343,Regular Customer
8830,272,2,560.76,1,3,3,133,At Risk Customer
8831,186,2,0.0,1,3,3,133,At Risk Customer
8832,27,3,0.0,4,4,3,443,Potential Loyalist
8833,292,1,501.55,1,1,3,113,At Risk Customer
8834,166,3,0.0,2,4,3,243,At Risk Customer
8835,59,3,2062.68,4,4,4,444,Potential Loyalist
8838,144,3,0.0,2,4,3,243,At Risk Customer
8839,31,2,0.0,4,3,3,433,Potential Loyalist
8840,70,6,1323.14,3,5,4,354,Regular Customer
8841,80,3,866.52,3,4,4,344,Regular Customer
8842,169,4,940.44,2,5,4,254,At Risk Customer
8844,53,2,0.0,4,3,3,433,Potential Loyalist
8845,84,1,60.08,3,1,3,313,Regular Customer
8846,48,4,2596.08,4,5,5,455,Potential Loyalist
8847,138,2,0.0,2,3,3,233,At Risk Customer
8848,28,3,5978.31,4,4,5,445,Potential Loyalist
8849,117,1,0.0,2,1,3,213,At Risk Customer
8850,21,2,2304.21,5,3,4,534,Potential Loyalist
8851,30,4,7454.47,4,5,5,455,Potential Loyalist
8852,338,2,1788.51,1,3,4,134,At Risk Customer
8853,173,3,0.0,2,4,3,243,At Risk Customer
8854,139,4,1066.89,2,5,4,254,At Risk Customer
8855,30,5,665.74,4,5,3,453,Potential Loyalist
8856,114,4,0.0,2,5,3,253,At Risk Customer
8857,180,1,0.0,2,1,3,213,At Risk Customer
8858,48,3,1202.04,4,4,4,444,Potential Loyalist
8859,21,1,0.0,5,1,3,513,Regular Customer
8861,82,3,2485.73,3,4,5,345,Regular Customer
